https://hans.vc,Next BillionWhere are the next billion internet users? The next billion dollar companies?NEXT BILLION
https://medium.com/ggv-capital/overheard-evolving-e-summit-2019-22c60cbcd952,WHAT’S IN STORE?Overheard at theEvolving|E Summit 2019ECOMMERCE
/multi-cloud-next-big-thing-technology/,"""Multi-Cloud""Changes the GameWhy the cloud is indispensable to every companyENTERPRISE"
https://www.linkedin.com/pulse/oh-whats-over-its-smb-tech-200-billion-market-value-created-richards/,What’s SMB Tech?Its $200+ Billion of Market ValueCreated in the Last 8 YearsSMB TECH
https://www.security4startups.com/,SECURITY-4-STARTUPSAn open-source project helping early stage startups solve for the greatest security risksSECURITY
https://www.bloomberg.com/news/articles/2019-09-30/top-tech-investor-bets-india-corner-shops-can-fight-amazon,Betting on the Little GuyBuilding ecommerce leaders in IndiaNEXT BILLION
